scenario_id,train_type,delay,track,priority
503,Superfast Express-H,83,UP,25
503,Superfast Express-L,8,UP,26
503,Mail Train-H,70,UP,27
503,Mail Train-L,29,UP,28
503,Express Train-H,36,UP,29
503,Express Train-L,6,UP,30
503,Jan Shatabdi Express-H,35,UP,31
503,Jan Shatabdi Express-L,1,UP,32
503,Antyodaya Express-H,36,UP,33
503,Antyodaya Express-L,22,UP,34
503,Deen Dayalu Express-H,71,UP,35
503,Deen Dayalu Express-L,7,UP,36
503,Passenger Train-H,66,UP,37
503,Passenger Train-L,16,UP,38
503,MEMU Train-H,65,UP,39
503,MEMU Train-L,20,UP,40
503,DMU Train-H,42,UP,41
503,DMU Train-L,14,UP,42
503,EMU Train-H,0,UP,43
503,EMU Train-L,0,UP,44
503,Metro Train-H,0,UP,45
503,Metro Train-L,0,UP,46
503,Palace on Wheels-H,0,UP,47
503,Palace on Wheels-L,0,UP,48
503,Maharajas’ Express-H,0,UP,49
504,Military Train-H,53,UP,1
504,Military Train-L,9,UP,2
504,Special VIP / VVIP Train-H,92,UP,3
504,Special VIP / VVIP Train-L,12,UP,4
504,Special Tourist / Protocol Train-H,72,UP,5
504,Special Tourist / Protocol Train-L,10,UP,6
504,Vande Bharat Express-H,44,UP,7
504,Vande Bharat Express-L,4,UP,8
504,Rajdhani Express-H,115,UP,9
504,Rajdhani Express-L,1,UP,10
504,Duronto Express-H,117,UP,11
504,Duronto Express-L,18,UP,12
504,Shatabdi Express-H,46,UP,13
504,Shatabdi Express-L,11,UP,14
504,Tejas Express-H,76,UP,15
504,Tejas Express-L,24,UP,16
504,Gatimaan Express-H,76,UP,17
504,Gatimaan Express-L,24,UP,18
504,Humsafar Express-H,105,UP,19
504,Humsafar Express-L,17,UP,20
504,Double Decker Express-H,107,UP,21
504,Double Decker Express-L,12,UP,22
504,Uday Express-H,60,UP,23
504,Uday Express-L,21,UP,24
504,Superfast Express-H,65,UP,25
504,Superfast Express-L,7,UP,26
504,Mail Train-H,104,UP,27
504,Mail Train-L,13,UP,28
504,Express Train-H,41,UP,29
504,Express Train-L,29,UP,30
504,Jan Shatabdi Express-H,43,UP,31
504,Jan Shatabdi Express-L,5,UP,32
504,Antyodaya Express-H,110,UP,33
504,Antyodaya Express-L,24,UP,34
504,Deen Dayalu Express-H,107,UP,35
504,Deen Dayalu Express-L,4,UP,36
504,Passenger Train-H,35,UP,37
504,Passenger Train-L,19,UP,38
504,MEMU Train-H,113,UP,39
504,MEMU Train-L,27,UP,40
504,DMU Train-H,54,UP,41
504,DMU Train-L,0,UP,42
504,EMU Train-H,0,UP,43
504,EMU Train-L,0,UP,44
504,Metro Train-H,0,UP,45
504,Metro Train-L,0,UP,46
504,Palace on Wheels-H,0,UP,47
504,Palace on Wheels-L,0,UP,48
504,Maharajas’ Express-H,0,UP,49
505,Military Train-H,54,UP,1
505,Military Train-L,23,UP,2
505,Special VIP / VVIP Train-H,87,UP,3
505,Special VIP / VVIP Train-L,4,UP,4
505,Special Tourist / Protocol Train-H,39,UP,5
505,Special Tourist / Protocol Train-L,18,UP,6
505,Vande Bharat Express-H,109,UP,7
505,Vande Bharat Express-L,11,UP,8
505,Rajdhani Express-H,68,UP,9
505,Rajdhani Express-L,24,UP,10
505,Duronto Express-H,90,UP,11
505,Duronto Express-L,25,UP,12
505,Shatabdi Express-H,55,UP,13
505,Shatabdi Express-L,18,UP,14
505,Tejas Express-H,49,UP,15
505,Tejas Express-L,2,UP,16
505,Gatimaan Express-H,46,UP,17
505,Gatimaan Express-L,7,UP,18
505,Humsafar Express-H,83,UP,19
505,Humsafar Express-L,18,UP,20
505,Double Decker Express-H,62,UP,21
505,Double Decker Express-L,29,UP,22
505,Uday Express-H,101,UP,23
505,Uday Express-L,12,UP,24
505,Superfast Express-H,76,UP,25
505,Superfast Express-L,15,UP,26
505,Mail Train-H,110,UP,27
505,Mail Train-L,23,UP,28
505,Express Train-H,45,UP,29
505,Express Train-L,14,UP,30
505,Jan Shatabdi Express-H,38,UP,31
505,Jan Shatabdi Express-L,16,UP,32
505,Antyodaya Express-H,83,UP,33
505,Antyodaya Express-L,17,UP,34
505,Deen Dayalu Express-H,94,UP,35
505,Deen Dayalu Express-L,26,UP,36
505,Passenger Train-H,32,UP,37
505,Passenger Train-L,6,UP,38
505,MEMU Train-H,106,UP,39
505,MEMU Train-L,9,UP,40
505,DMU Train-H,0,UP,41
505,DMU Train-L,0,UP,42
505,EMU Train-H,0,UP,43
505,EMU Train-L,0,UP,44
505,Metro Train-H,0,UP,45
505,Metro Train-L,0,UP,46
505,Palace on Wheels-H,0,UP,47
505,Palace on Wheels-L,0,UP,48
505,Maharajas’ Express-H,0,UP,49
506,Military Train-H,119,UP,1
506,Military Train-L,5,UP,2
506,Special VIP / VVIP Train-H,67,UP,3
506,Special VIP / VVIP Train-L,2,UP,4
506,Special Tourist / Protocol Train-H,102,UP,5
506,Special Tourist / Protocol Train-L,2,UP,6
506,Vande Bharat Express-H,118,UP,7
506,Vande Bharat Express-L,7,UP,8
506,Rajdhani Express-H,80,UP,9
506,Rajdhani Express-L,16,UP,10
506,Duronto Express-H,117,UP,11
506,Duronto Express-L,18,UP,12
506,Shatabdi Express-H,95,UP,13
506,Shatabdi Express-L,3,UP,14
506,Tejas Express-H,51,UP,15
506,Tejas Express-L,15,UP,16
506,Gatimaan Express-H,95,UP,17
506,Gatimaan Express-L,13,UP,18
506,Humsafar Express-H,101,UP,19
506,Humsafar Express-L,25,UP,20
506,Double Decker Express-H,79,UP,21
506,Double Decker Express-L,13,UP,22
506,Uday Express-H,107,UP,23
506,Uday Express-L,9,UP,24
506,Superfast Express-H,56,UP,25
506,Superfast Express-L,6,UP,26
506,Mail Train-H,30,UP,27
506,Mail Train-L,6,UP,28
506,Express Train-H,103,UP,29
506,Express Train-L,7,UP,30
506,Jan Shatabdi Express-H,105,UP,31
506,Jan Shatabdi Express-L,23,UP,32
506,Antyodaya Express-H,31,UP,33
506,Antyodaya Express-L,29,UP,34
506,Deen Dayalu Express-H,95,UP,35
506,Deen Dayalu Express-L,15,UP,36
506,Passenger Train-H,94,UP,37
506,Passenger Train-L,23,UP,38
506,MEMU Train-H,97,UP,39
506,MEMU Train-L,0,UP,40
506,DMU Train-H,0,UP,41
506,DMU Train-L,0,UP,42
506,EMU Train-H,0,UP,43
506,EMU Train-L,0,UP,44
506,Metro Train-H,0,UP,45
506,Metro Train-L,0,UP,46
506,Palace on Wheels-H,0,UP,47
506,Palace on Wheels-L,0,UP,48
506,Maharajas’ Express-H,0,UP,49
507,Military Train-H,63,UP,1
507,Military Train-L,10,UP,2
507,Special VIP / VVIP Train-H,58,UP,3
507,Special VIP / VVIP Train-L,10,UP,4
507,Special Tourist / Protocol Train-H,120,UP,5
507,Special Tourist / Protocol Train-L,9,UP,6
507,Vande Bharat Express-H,100,UP,7
507,Vande Bharat Express-L,4,UP,8
507,Rajdhani Express-H,51,UP,9
507,Rajdhani Express-L,8,UP,10
507,Duronto Express-H,35,UP,11
507,Duronto Express-L,18,UP,12
507,Shatabdi Express-H,60,UP,13
507,Shatabdi Express-L,10,UP,14
507,Tejas Express-H,35,UP,15
507,Tejas Express-L,21,UP,16
507,Gatimaan Express-H,48,UP,17
507,Gatimaan Express-L,29,UP,18
507,Humsafar Express-H,65,UP,19
507,Humsafar Express-L,5,UP,20
507,Double Decker Express-H,64,UP,21
507,Double Decker Express-L,28,UP,22
507,Uday Express-H,36,UP,23
507,Uday Express-L,21,UP,24
507,Superfast Express-H,61,UP,25
507,Superfast Express-L,27,UP,26
507,Mail Train-H,56,UP,27
507,Mail Train-L,18,UP,28
507,Express Train-H,44,UP,29
507,Express Train-L,1,UP,30
507,Jan Shatabdi Express-H,113,UP,31
507,Jan Shatabdi Express-L,12,UP,32
507,Antyodaya Express-H,110,UP,33
507,Antyodaya Express-L,20,UP,34
507,Deen Dayalu Express-H,77,UP,35
507,Deen Dayalu Express-L,11,UP,36
507,Passenger Train-H,40,UP,37
507,Passenger Train-L,23,UP,38
507,MEMU Train-H,0,UP,39
507,MEMU Train-L,0,UP,40
507,DMU Train-H,0,UP,41
507,DMU Train-L,0,UP,42
507,EMU Train-H,0,UP,43
507,EMU Train-L,0,UP,44
507,Metro Train-H,0,UP,45
507,Metro Train-L,0,UP,46
507,Palace on Wheels-H,0,UP,47
507,Palace on Wheels-L,0,UP,48
507,Maharajas’ Express-H,0,UP,49
508,Military Train-H,100,UP,1
508,Military Train-L,9,UP,2
508,Special VIP / VVIP Train-H,47,UP,3
508,Special VIP / VVIP Train-L,14,UP,4
508,Special Tourist / Protocol Train-H,108,UP,5
508,Special Tourist / Protocol Train-L,10,UP,6
508,Vande Bharat Express-H,71,UP,7
508,Vande Bharat Express-L,2,UP,8
508,Rajdhani Express-H,110,UP,9
508,Rajdhani Express-L,27,UP,10
508,Duronto Express-H,31,UP,11
508,Duronto Express-L,27,UP,12
508,Shatabdi Express-H,75,UP,13
508,Shatabdi Express-L,8,UP,14
508,Tejas Express-H,65,UP,15
508,Tejas Express-L,6,UP,16
508,Gatimaan Express-H,62,UP,17
508,Gatimaan Express-L,1,UP,18
508,Humsafar Express-H,98,UP,19
508,Humsafar Express-L,22,UP,20
508,Double Decker Express-H,104,UP,21
508,Double Decker Express-L,4,UP,22
508,Uday Express-H,118,UP,23
508,Uday Express-L,13,UP,24
508,Superfast Express-H,113,UP,25
508,Superfast Express-L,9,UP,26
508,Mail Train-H,110,UP,27
508,Mail Train-L,21,UP,28
508,Express Train-H,107,UP,29
508,Express Train-L,18,UP,30
508,Jan Shatabdi Express-H,56,UP,31
508,Jan Shatabdi Express-L,27,UP,32
508,Antyodaya Express-H,86,UP,33
508,Antyodaya Express-L,8,UP,34
508,Deen Dayalu Express-H,71,UP,35
508,Deen Dayalu Express-L,9,UP,36
508,Passenger Train-H,56,UP,37
508,Passenger Train-L,0,UP,38
508,MEMU Train-H,0,UP,39
508,MEMU Train-L,0,UP,40
508,DMU Train-H,0,UP,41
508,DMU Train-L,0,UP,42
508,EMU Train-H,0,UP,43
508,EMU Train-L,0,UP,44
508,Metro Train-H,0,UP,45
508,Metro Train-L,0,UP,46
508,Palace on Wheels-H,0,UP,47
508,Palace on Wheels-L,0,UP,48
508,Maharajas’ Express-H,0,UP,49
509,Military Train-H,104,UP,1
509,Military Train-L,21,UP,2
509,Special VIP / VVIP Train-H,80,UP,3
509,Special VIP / VVIP Train-L,5,UP,4
509,Special Tourist / Protocol Train-H,87,UP,5
509,Special Tourist / Protocol Train-L,8,UP,6
509,Vande Bharat Express-H,85,UP,7
509,Vande Bharat Express-L,12,UP,8
509,Rajdhani Express-H,48,UP,9
509,Rajdhani Express-L,29,UP,10
509,Duronto Express-H,91,UP,11
509,Duronto Express-L,3,UP,12
509,Shatabdi Express-H,93,UP,13
509,Shatabdi Express-L,6,UP,14
509,Tejas Express-H,88,UP,15
509,Tejas Express-L,6,UP,16
509,Gatimaan Express-H,52,UP,17
509,Gatimaan Express-L,7,UP,18
509,Humsafar Express-H,102,UP,19
509,Humsafar Express-L,16,UP,20
509,Double Decker Express-H,53,UP,21
509,Double Decker Express-L,21,UP,22
509,Uday Express-H,66,UP,23
509,Uday Express-L,1,UP,24
509,Superfast Express-H,69,UP,25
509,Superfast Express-L,6,UP,26
509,Mail Train-H,52,UP,27
509,Mail Train-L,27,UP,28
509,Express Train-H,80,UP,29
509,Express Train-L,22,UP,30
509,Jan Shatabdi Express-H,107,UP,31
509,Jan Shatabdi Express-L,7,UP,32
509,Antyodaya Express-H,38,UP,33
509,Antyodaya Express-L,5,UP,34
509,Deen Dayalu Express-H,39,UP,35
509,Deen Dayalu Express-L,14,UP,36
509,Passenger Train-H,0,UP,37
509,Passenger Train-L,0,UP,38
509,MEMU Train-H,0,UP,39
509,MEMU Train-L,0,UP,40
509,DMU Train-H,0,UP,41
509,DMU Train-L,0,UP,42
509,EMU Train-H,0,UP,43
509,EMU Train-L,0,UP,44
509,Metro Train-H,0,UP,45
509,Metro Train-L,0,UP,46
509,Palace on Wheels-H,0,UP,47
509,Palace on Wheels-L,0,UP,48
509,Maharajas’ Express-H,0,UP,49
510,Military Train-H,61,UP,1
510,Military Train-L,15,UP,2
510,Special VIP / VVIP Train-H,112,UP,3
510,Special VIP / VVIP Train-L,13,UP,4
510,Special Tourist / Protocol Train-H,42,UP,5
510,Special Tourist / Protocol Train-L,24,UP,6
510,Vande Bharat Express-H,97,UP,7
510,Vande Bharat Express-L,5,UP,8
510,Rajdhani Express-H,31,UP,9
510,Rajdhani Express-L,20,UP,10
510,Duronto Express-H,42,UP,11
510,Duronto Express-L,13,UP,12
510,Shatabdi Express-H,79,UP,13
510,Shatabdi Express-L,1,UP,14
510,Tejas Express-H,44,UP,15
510,Tejas Express-L,27,UP,16
510,Gatimaan Express-H,31,UP,17
510,Gatimaan Express-L,25,UP,18
510,Humsafar Express-H,112,UP,19
510,Humsafar Express-L,2,UP,20
510,Double Decker Express-H,46,UP,21
510,Double Decker Express-L,8,UP,22
510,Uday Express-H,40,UP,23
510,Uday Express-L,9,UP,24
510,Superfast Express-H,48,UP,25
510,Superfast Express-L,21,UP,26
510,Mail Train-H,106,UP,27
510,Mail Train-L,1,UP,28
510,Express Train-H,31,UP,29
510,Express Train-L,26,UP,30
510,Jan Shatabdi Express-H,43,UP,31
510,Jan Shatabdi Express-L,18,UP,32
510,Antyodaya Express-H,73,UP,33
510,Antyodaya Express-L,28,UP,34
510,Deen Dayalu Express-H,120,UP,35
510,Deen Dayalu Express-L,0,UP,36
510,Passenger Train-H,0,UP,37
510,Passenger Train-L,0,UP,38
510,MEMU Train-H,0,UP,39
510,MEMU Train-L,0,UP,40
510,DMU Train-H,0,UP,41
510,DMU Train-L,0,UP,42
510,EMU Train-H,0,UP,43
510,EMU Train-L,0,UP,44
510,Metro Train-H,0,UP,45
510,Metro Train-L,0,UP,46
510,Palace on Wheels-H,0,UP,47
510,Palace on Wheels-L,0,UP,48
510,Maharajas’ Express-H,0,UP,49
511,Military Train-H,40,UP,1
511,Military Train-L,7,UP,2
511,Special VIP / VVIP Train-H,47,UP,3
511,Special VIP / VVIP Train-L,16,UP,4
511,Special Tourist / Protocol Train-H,102,UP,5
511,Special Tourist / Protocol Train-L,29,UP,6
511,Vande Bharat Express-H,86,UP,7
511,Vande Bharat Express-L,27,UP,8
511,Rajdhani Express-H,50,UP,9
511,Rajdhani Express-L,10,UP,10
511,Duronto Express-H,72,UP,11
511,Duronto Express-L,16,UP,12
511,Shatabdi Express-H,49,UP,13
511,Shatabdi Express-L,8,UP,14
511,Tejas Express-H,37,UP,15
511,Tejas Express-L,18,UP,16
511,Gatimaan Express-H,118,UP,17
511,Gatimaan Express-L,9,UP,18
511,Humsafar Express-H,110,UP,19
511,Humsafar Express-L,18,UP,20
511,Double Decker Express-H,45,UP,21
511,Double Decker Express-L,1,UP,22
511,Uday Express-H,35,UP,23
511,Uday Express-L,4,UP,24
511,Superfast Express-H,99,UP,25
511,Superfast Express-L,10,UP,26
511,Mail Train-H,43,UP,27
511,Mail Train-L,17,UP,28
511,Express Train-H,83,UP,29
511,Express Train-L,5,UP,30
511,Jan Shatabdi Express-H,30,UP,31
511,Jan Shatabdi Express-L,8,UP,32
511,Antyodaya Express-H,33,UP,33
511,Antyodaya Express-L,8,UP,34
511,Deen Dayalu Express-H,0,UP,35
511,Deen Dayalu Express-L,0,UP,36
511,Passenger Train-H,0,UP,37
511,Passenger Train-L,0,UP,38
511,MEMU Train-H,0,UP,39
511,MEMU Train-L,0,UP,40
511,DMU Train-H,0,UP,41
511,DMU Train-L,0,UP,42
511,EMU Train-H,0,UP,43
511,EMU Train-L,0,UP,44
511,Metro Train-H,0,UP,45
511,Metro Train-L,0,UP,46
511,Palace on Wheels-H,0,UP,47
511,Palace on Wheels-L,0,UP,48
511,Maharajas’ Express-H,0,UP,49
512,Military Train-H,84,UP,1
512,Military Train-L,13,UP,2
512,Special VIP / VVIP Train-H,48,UP,3
512,Special VIP / VVIP Train-L,12,UP,4
512,Special Tourist / Protocol Train-H,113,UP,5
512,Special Tourist / Protocol Train-L,10,UP,6
512,Vande Bharat Express-H,58,UP,7
512,Vande Bharat Express-L,29,UP,8
512,Rajdhani Express-H,117,UP,9
512,Rajdhani Express-L,13,UP,10
512,Duronto Express-H,117,UP,11
512,Duronto Express-L,29,UP,12
512,Shatabdi Express-H,44,UP,13
512,Shatabdi Express-L,16,UP,14
512,Tejas Express-H,51,UP,15
512,Tejas Express-L,4,UP,16
512,Gatimaan Express-H,58,UP,17
512,Gatimaan Express-L,4,UP,18
512,Humsafar Express-H,66,UP,19
512,Humsafar Express-L,12,UP,20
512,Double Decker Express-H,39,UP,21
512,Double Decker Express-L,20,UP,22
512,Uday Express-H,72,UP,23
512,Uday Express-L,4,UP,24
512,Superfast Express-H,76,UP,25
512,Superfast Express-L,3,UP,26
512,Mail Train-H,35,UP,27
512,Mail Train-L,20,UP,28
512,Express Train-H,49,UP,29
512,Express Train-L,6,UP,30
512,Jan Shatabdi Express-H,84,UP,31
512,Jan Shatabdi Express-L,17,UP,32
512,Antyodaya Express-H,72,UP,33
512,Antyodaya Express-L,0,UP,34
512,Deen Dayalu Express-H,0,UP,35
512,Deen Dayalu Express-L,0,UP,36
512,Passenger Train-H,0,UP,37
512,Passenger Train-L,0,UP,38
512,MEMU Train-H,0,UP,39
512,MEMU Train-L,0,UP,40
512,DMU Train-H,0,UP,41
512,DMU Train-L,0,UP,42
512,EMU Train-H,0,UP,43
512,EMU Train-L,0,UP,44
512,Metro Train-H,0,UP,45
512,Metro Train-L,0,UP,46
512,Palace on Wheels-H,0,UP,47
512,Palace on Wheels-L,0,UP,48
512,Maharajas’ Express-H,0,UP,49
513,Military Train-H,106,UP,1
513,Military Train-L,6,UP,2
513,Special VIP / VVIP Train-H,116,UP,3
513,Special VIP / VVIP Train-L,14,UP,4
513,Special Tourist / Protocol Train-H,49,UP,5
513,Special Tourist / Protocol Train-L,29,UP,6
513,Vande Bharat Express-H,115,UP,7
513,Vande Bharat Express-L,22,UP,8
513,Rajdhani Express-H,68,UP,9
513,Rajdhani Express-L,20,UP,10
513,Duronto Express-H,66,UP,11
513,Duronto Express-L,12,UP,12
513,Shatabdi Express-H,43,UP,13
513,Shatabdi Express-L,9,UP,14
513,Tejas Express-H,93,UP,15
513,Tejas Express-L,22,UP,16
513,Gatimaan Express-H,77,UP,17
513,Gatimaan Express-L,9,UP,18
513,Humsafar Express-H,39,UP,19
513,Humsafar Express-L,26,UP,20
513,Double Decker Express-H,30,UP,21
513,Double Decker Express-L,28,UP,22
513,Uday Express-H,49,UP,23
513,Uday Express-L,25,UP,24
513,Superfast Express-H,113,UP,25
513,Superfast Express-L,5,UP,26
513,Mail Train-H,70,UP,27
513,Mail Train-L,5,UP,28
513,Express Train-H,79,UP,29
513,Express Train-L,15,UP,30
513,Jan Shatabdi Express-H,91,UP,31
513,Jan Shatabdi Express-L,27,UP,32
513,Antyodaya Express-H,0,UP,33
513,Antyodaya Express-L,0,UP,34
513,Deen Dayalu Express-H,0,UP,35
513,Deen Dayalu Express-L,0,UP,36
513,Passenger Train-H,0,UP,37
513,Passenger Train-L,0,UP,38
513,MEMU Train-H,0,UP,39
513,MEMU Train-L,0,UP,40
513,DMU Train-H,0,UP,41
513,DMU Train-L,0,UP,42
513,EMU Train-H,0,UP,43
513,EMU Train-L,0,UP,44
513,Metro Train-H,0,UP,45
513,Metro Train-L,0,UP,46
513,Palace on Wheels-H,0,UP,47
513,Palace on Wheels-L,0,UP,48
513,Maharajas’ Express-H,0,UP,49
514,Military Train-H,38,UP,1
514,Military Train-L,4,UP,2
514,Special VIP / VVIP Train-H,103,UP,3
514,Special VIP / VVIP Train-L,14,UP,4
514,Special Tourist / Protocol Train-H,65,UP,5
514,Special Tourist / Protocol Train-L,5,UP,6
514,Vande Bharat Express-H,41,UP,7
514,Vande Bharat Express-L,11,UP,8
514,Rajdhani Express-H,46,UP,9
514,Rajdhani Express-L,6,UP,10
514,Duronto Express-H,79,UP,11
514,Duronto Express-L,12,UP,12
514,Shatabdi Express-H,70,UP,13
514,Shatabdi Express-L,16,UP,14
514,Tejas Express-H,84,UP,15
514,Tejas Express-L,16,UP,16
514,Gatimaan Express-H,118,UP,17
514,Gatimaan Express-L,14,UP,18
514,Humsafar Express-H,107,UP,19
514,Humsafar Express-L,26,UP,20
514,Double Decker Express-H,111,UP,21
514,Double Decker Express-L,11,UP,22
514,Uday Express-H,47,UP,23
514,Uday Express-L,26,UP,24
514,Superfast Express-H,113,UP,25
514,Superfast Express-L,8,UP,26
514,Mail Train-H,79,UP,27
514,Mail Train-L,14,UP,28
514,Express Train-H,100,UP,29
514,Express Train-L,16,UP,30
514,Jan Shatabdi Express-H,98,UP,31
514,Jan Shatabdi Express-L,0,UP,32
514,Antyodaya Express-H,0,UP,33
514,Antyodaya Express-L,0,UP,34
514,Deen Dayalu Express-H,0,UP,35
514,Deen Dayalu Express-L,0,UP,36
514,Passenger Train-H,0,UP,37
514,Passenger Train-L,0,UP,38
514,MEMU Train-H,0,UP,39
514,MEMU Train-L,0,UP,40
514,DMU Train-H,0,UP,41
514,DMU Train-L,0,UP,42
514,EMU Train-H,0,UP,43
514,EMU Train-L,0,UP,44
514,Metro Train-H,0,UP,45
514,Metro Train-L,0,UP,46
514,Palace on Wheels-H,0,UP,47
514,Palace on Wheels-L,0,UP,48
514,Maharajas’ Express-H,0,UP,49
515,Military Train-H,98,UP,1
515,Military Train-L,16,UP,2
515,Special VIP / VVIP Train-H,98,UP,3
515,Special VIP / VVIP Train-L,18,UP,4
515,Special Tourist / Protocol Train-H,59,UP,5
515,Special Tourist / Protocol Train-L,13,UP,6
515,Vande Bharat Express-H,40,UP,7
515,Vande Bharat Express-L,19,UP,8
515,Rajdhani Express-H,83,UP,9
515,Rajdhani Express-L,17,UP,10
515,Duronto Express-H,103,UP,11
515,Duronto Express-L,25,UP,12
515,Shatabdi Express-H,118,UP,13
515,Shatabdi Express-L,26,UP,14
515,Tejas Express-H,58,UP,15
515,Tejas Express-L,23,UP,16
515,Gatimaan Express-H,41,UP,17
515,Gatimaan Express-L,8,UP,18
515,Humsafar Express-H,76,UP,19
515,Humsafar Express-L,1,UP,20
515,Double Decker Express-H,56,UP,21
515,Double Decker Express-L,28,UP,22
515,Uday Express-H,32,UP,23
515,Uday Express-L,12,UP,24
515,Superfast Express-H,101,UP,25
515,Superfast Express-L,16,UP,26
515,Mail Train-H,47,UP,27
515,Mail Train-L,4,UP,28
515,Express Train-H,37,UP,29
515,Express Train-L,12,UP,30
515,Jan Shatabdi Express-H,0,UP,31
515,Jan Shatabdi Express-L,0,UP,32
515,Antyodaya Express-H,0,UP,33
515,Antyodaya Express-L,0,UP,34
515,Deen Dayalu Express-H,0,UP,35
515,Deen Dayalu Express-L,0,UP,36
515,Passenger Train-H,0,UP,37
515,Passenger Train-L,0,UP,38
515,MEMU Train-H,0,UP,39
515,MEMU Train-L,0,UP,40
515,DMU Train-H,0,UP,41
515,DMU Train-L,0,UP,42
515,EMU Train-H,0,UP,43
515,EMU Train-L,0,UP,44
515,Metro Train-H,0,UP,45
515,Metro Train-L,0,UP,46
515,Palace on Wheels-H,0,UP,47
515,Palace on Wheels-L,0,UP,48
515,Maharajas’ Express-H,0,UP,49
516,Military Train-H,76,UP,1
516,Military Train-L,28,UP,2
516,Special VIP / VVIP Train-H,47,UP,3
516,Special VIP / VVIP Train-L,10,UP,4
516,Special Tourist / Protocol Train-H,88,UP,5
516,Special Tourist / Protocol Train-L,5,UP,6
516,Vande Bharat Express-H,100,UP,7
516,Vande Bharat Express-L,14,UP,8
516,Rajdhani Express-H,61,UP,9
516,Rajdhani Express-L,7,UP,10
516,Duronto Express-H,58,UP,11
516,Duronto Express-L,2,UP,12
516,Shatabdi Express-H,47,UP,13
516,Shatabdi Express-L,4,UP,14
516,Tejas Express-H,119,UP,15
516,Tejas Express-L,23,UP,16
516,Gatimaan Express-H,48,UP,17
516,Gatimaan Express-L,13,UP,18
516,Humsafar Express-H,33,UP,19
516,Humsafar Express-L,23,UP,20
516,Double Decker Express-H,84,UP,21
516,Double Decker Express-L,12,UP,22
516,Uday Express-H,36,UP,23
516,Uday Express-L,23,UP,24
516,Superfast Express-H,43,UP,25
516,Superfast Express-L,22,UP,26
516,Mail Train-H,104,UP,27
516,Mail Train-L,3,UP,28
516,Express Train-H,91,UP,29
516,Express Train-L,0,UP,30
516,Jan Shatabdi Express-H,0,UP,31
516,Jan Shatabdi Express-L,0,UP,32
516,Antyodaya Express-H,0,UP,33
516,Antyodaya Express-L,0,UP,34
516,Deen Dayalu Express-H,0,UP,35
516,Deen Dayalu Express-L,0,UP,36
516,Passenger Train-H,0,UP,37
516,Passenger Train-L,0,UP,38
516,MEMU Train-H,0,UP,39
516,MEMU Train-L,0,UP,40
516,DMU Train-H,0,UP,41
516,DMU Train-L,0,UP,42
516,EMU Train-H,0,UP,43
516,EMU Train-L,0,UP,44
516,Metro Train-H,0,UP,45
516,Metro Train-L,0,UP,46
516,Palace on Wheels-H,0,UP,47
516,Palace on Wheels-L,0,UP,48
516,Maharajas’ Express-H,0,UP,49
517,Military Train-H,106,UP,1
517,Military Train-L,28,UP,2
517,Special VIP / VVIP Train-H,50,UP,3
517,Special VIP / VVIP Train-L,1,UP,4
517,Special Tourist / Protocol Train-H,48,UP,5
517,Special Tourist / Protocol Train-L,12,UP,6
517,Vande Bharat Express-H,48,UP,7
517,Vande Bharat Express-L,3,UP,8
517,Rajdhani Express-H,61,UP,9
517,Rajdhani Express-L,3,UP,10
517,Duronto Express-H,31,UP,11
517,Duronto Express-L,19,UP,12
517,Shatabdi Express-H,83,UP,13
517,Shatabdi Express-L,5,UP,14
517,Tejas Express-H,53,UP,15
517,Tejas Express-L,16,UP,16
517,Gatimaan Express-H,47,UP,17
517,Gatimaan Express-L,24,UP,18
517,Humsafar Express-H,97,UP,19
517,Humsafar Express-L,23,UP,20
517,Double Decker Express-H,68,UP,21
517,Double Decker Express-L,16,UP,22
517,Uday Express-H,82,UP,23
517,Uday Express-L,24,UP,24
517,Superfast Express-H,73,UP,25
517,Superfast Express-L,15,UP,26
517,Mail Train-H,112,UP,27
517,Mail Train-L,23,UP,28
517,Express Train-H,0,UP,29
517,Express Train-L,0,UP,30
517,Jan Shatabdi Express-H,0,UP,31
517,Jan Shatabdi Express-L,0,UP,32
517,Antyodaya Express-H,0,UP,33
517,Antyodaya Express-L,0,UP,34
517,Deen Dayalu Express-H,0,UP,35
517,Deen Dayalu Express-L,0,UP,36
517,Passenger Train-H,0,UP,37
517,Passenger Train-L,0,UP,38
517,MEMU Train-H,0,UP,39
517,MEMU Train-L,0,UP,40
517,DMU Train-H,0,UP,41
517,DMU Train-L,0,UP,42
517,EMU Train-H,0,UP,43
517,EMU Train-L,0,UP,44
517,Metro Train-H,0,UP,45
517,Metro Train-L,0,UP,46
517,Palace on Wheels-H,0,UP,47
517,Palace on Wheels-L,0,UP,48
517,Maharajas’ Express-H,0,UP,49
518,Military Train-H,31,UP,1
518,Military Train-L,10,UP,2
518,Special VIP / VVIP Train-H,44,UP,3
518,Special VIP / VVIP Train-L,5,UP,4
518,Special Tourist / Protocol Train-H,37,UP,5
518,Special Tourist / Protocol Train-L,29,UP,6
518,Vande Bharat Express-H,112,UP,7
518,Vande Bharat Express-L,2,UP,8
518,Rajdhani Express-H,107,UP,9
518,Rajdhani Express-L,25,UP,10
518,Duronto Express-H,52,UP,11
518,Duronto Express-L,17,UP,12
518,Shatabdi Express-H,50,UP,13
518,Shatabdi Express-L,1,UP,14
518,Tejas Express-H,80,UP,15
518,Tejas Express-L,27,UP,16
